train_ssim_loss,train_dice_loss,train_bce_loss,train_total_loss,val_ssim_loss,val_dice_loss,val_bce_loss,val_total_loss
0.1315,0.8139,0.107,0.4666,0.0216,0.7761,0.0873,0.4153
0.0334,0.7106,0.0882,0.3857,0.019,0.6772,0.0835,0.3642
0.0251,0.5427,0.0715,0.2955,0.0198,0.5956,0.0693,0.3201
